id,name,category,verificationStatus,address,lat,lng,rating,userRatingCount,website,phone
ChIJxfkTq24X2jERtVnhQe3LDUE,"Apollo Coffee Bar",cafe,needs_check,"65 Serangoon Garden Wy, Singapore 555961",1.3635595999999999,103.86547569999999,4,1012,"http://www.apollocoffeebar.com/","6246 3875"
ChIJD4U1PoYX2jERLWjMUd0oEQc,"Good Dog People | Singapore's Better Online Pet Shop",supplies,verified,"Appointments only , no walk-ins, 240 MacPherson Rd, Pines Industrial Building, Singapore 348574",1.3296884,103.8755661,4.8,1003,"https://gooddogpeople.com/","3129 2266"
ChIJYWtajLoZ2jER5-O4GcZq2EM,"The Cat Cafe - Bugis",cafe,needs_check,"241B Victoria St, Singapore 188030",1.3003098,103.8552031,4.1,993,"http://www.thecatcafe.sg/","6338 6815"
ChIJaRSy-lE92jEROkCNQIxNdvA,"FLOCK CAFE",cafe,needs_check,"01-25 Tiong Bahru Estate, 78 Moh Guan Terrace, #01-25 Block 78, Singapore 162078",1.2835798,103.8302241,4.1,988,"http://flockcafe.com.sg/","6536 3938"
ChIJR9wDuIwQ2jERp5g9l0m9MQ0,"Rifle Range Nature Park",park,needs_check,"Rifle Range Rd, Singapore 589322",1.3434752,103.77940629999999,4.7,966,"https://www.nparks.gov.sg/visit/parks/park-detail/rifle-range-nature-park","6471 7808"
ChIJkQ-vvQYa2jERe6WZR9ehHXI,"Cluny Court",mall,needs_check,"501 Bukit Timah Rd, Singapore 259760",1.3225818,103.8142314,4.2,963,"http://www.clunycourt.com/","6467 6077"
ChIJs1eHtIYa2jERR6jOXK674Ns,"Polypet",supplies,verified,"109 Clementi Street 11, #01-27/29 Sunset Way Residence, Singapore 120109",1.3219170999999998,103.77081919999999,4.6,959,"http://www.polypet.com.sg/","6779 5309"
ChIJ1WlZGHwZ2jERfe0_ZCZKyEA,"The Brewing Ground",cafe,needs_check,"406 Joo Chiat Pl, #01-24 The Yards, Singapore 428084",1.3148971,103.9110412,4.5,959,"http://www.thebrewingground.sg/","8313 6092"
ChIJ01fgzLUe2jERxlhvImcbZ7g,"Quayside Isle",cafe,needs_check,"31 Ocean Way, Singapore 098375",1.2476808,103.8420723,4.4,958,"http://www.quaysideisle.com/","6887 3502"
ChIJewaP5BIU2jERUjsvUPiCJSw,"That Aquarium",supplies,verified,"618 Yishun Ring Rd, #01-3236, Singapore 760618",1.4188889,103.83555559999999,4.4,958,"https://thataquarium.com/","9155 0652"
ChIJnWSfmy8R2jER6liptoRmWTc,"Whisk & Paddle (Bt Gombak Park)",cafe,needs_check,"816 Bukit Batok West Ave. 5, #01-01, Singapore 659089",1.3673836,103.75106389999999,4.3,957,"http://whiskandpaddle.com.sg/","6550 2330"
ChIJQ6n9Ygw92jERM5o8IkMEhyU,"Sun Plaza Park",park,needs_check,"30 Tampines Ave 7, Singapore 529621",1.3588411,103.9437455,4.2,954,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/sun-plaza-park","1800 471 7300"
ChIJq_5RjPUQ2jERQZR7bzih7tw,"Hindhede Nature Park",park,needs_check,"Hindhede Dr, Singapore",1.3491092999999998,103.7754308,4.6,952,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/hindhede-nature-park","1800 471 7300"
ChIJe-fz2Cgb2jERKTZiBgSNN_E,"Plain Meredith",cafe,needs_check,"7 Holland Vlg Wy, #02-23/24, One, Singapore 275748",1.3114401,103.7936733,4.7,948,"https://www.plainmeredith.com/","8139 8849"
ChIJR3_D_cwb2jERWM17cHc527o,"Carrara",cafe,needs_check,"2 Jalan Bukit Merah, #01-5148, Singapore 150002",1.286622,103.8069906,4.6,939,"https://www.carraracafesg.com/",""
ChIJfYtFcq4i2jERVe8R8VhEmrg,"Baker & Cook - Swan Lake",cafe,needs_check,"1 Swan Lake Ave, Opera Estate, Singapore 455700",1.3209168999999998,103.92428819999999,4.3,937,"https://www.bakerandcook.com/locations","8857 4275"
ChIJ8QF6bwYY2jER37q17O5biXg,"Simplicité by Fresh Fruits Lab",cafe,needs_check,"351 Changi Rd, Singapore 419818",1.3185806,103.9095639,4.4,924,"http://www.ffl.com.sg/","6677 6741"
ChIJuzb5KOYZ2jERLUHxHfP7ApY,"The Shoppes at Marina Bay Sands",mall,needs_check,"10 Bayfront Ave, Singapore 018956",1.2836889,103.85918459999999,4.5,922,"https://www.marinabaysands.com/shopping.html","6688 8868"
ChIJPWtMN5kT2jERGlOypjDrJOg,"Kohepets",supplies,verified,"39 Woodlands Cl, Singapore 737856",1.4378735,103.8067738,4.8,919,"https://www.kohepets.com.sg/","8511 1605"
ChIJt7NYyAYT2jERv3uw-Qx4DzU,"Pets' Station",supplies,verified,"21 Marsiling Industrial Estate Rd 9, Singapore 739175",1.4430478999999998,103.7817448,4.9,918,"https://petsstation.com.sg/","6363 1121"
ChIJx0dfzAsZ2jERTBmlVt5elE4,"Cafe Melba at Mediapolis",cafe,needs_check,"1 Stars Ave, #03-01 Mediacorp Campus, Singapore 138507",1.295968,103.7925581,4,916,"http://cafemelba.com.sg/","6352 2721"
ChIJMalz_5sZ2jER4nzAL2eHy1A,"Warm Up Cafe @Mackenzie Road",cafe,needs_check,"110 Mackenzie Rd, Singapore 228708",1.3064825,103.8472854,4.5,913,"https://warmupcafemackenzieroad.shop/","8723 2332"
ChIJpwd8kn8Z2jERptmG8rTWrsI,"Tiong Bahru Park",park,needs_check,"1 Henderson Rd, Singapore 159561",1.2869819,103.8247631,4.5,910,"",""
ChIJ6ad6tpIa2jERYXVn6uL9OjM,"W39 Bistro & Bakery",cafe,needs_check,"39 Jln Mas Puteh, Singapore 128637",1.3084696999999998,103.7624039,4.3,897,"http://www.w39bistro.com/","8807 2421"
ChIJvU2IFW0Z2jERqVQbONHOScg,"Group Therapy Coffee - Cross Street Exchange",cafe,needs_check,"181 S Bridge Rd, #01-05 & #K1-04, Singapore 058743",1.2837768,103.84720709999999,4.2,889,"http://www.gtcoffee.com/","6222 2554"
ChIJ____GwsZ2jERGJbKgdy3fOo,"Hong Lim Park",park,needs_check,"New Bridge Rd, Singapore 059299",1.2865657,103.8465437,4.2,886,"","1800 471 7300"
ChIJaaC07KIR2jERl3-DgSWf4aE,"Pang Sua Pond",park,needs_check,"101 Bukit Panjang Ring Road, Saujana Rd, Singapore 679910",1.3819061,103.76551219999999,4.5,885,"https://www.pub.gov.sg/abcwaters/explore/PangSuaPond","6225 5782"
ChIJ6VzXLGEQ2jERXwVlpVrULtM,"Cowpresso Coffee Roasters Singapore",cafe,needs_check,"21 Lor Kilat, #01-07, Singapore 598123",1.3409543,103.77298809999999,4.6,878,"https://cowpressocoffee.sg/","8550 8143"
ChIJlyvzifMj2jERpKBq_QkdP0Q,"High Tide Bistro and Bar",cafe,needs_check,"1390 ECP, PAssion WaVe @ East Coast, Singapore 468961",1.3115115,103.9524976,4.6,875,"","9734 2649"
ChIJOaLqrA0Z2jERbeczwoSYI_Q,"Free the Robot",cafe,needs_check,"118 Telok Ayer St, Singapore 068587",1.281934,103.84822740000001,4.4,871,"http://www.freetherobotcoffee.com/","6438 1836"
ChIJK0ZvwuwZ2jERrDOt8DSNQjs,"PRAIRIE by Craftsmen (Joo Chiat)",cafe,needs_check,"462 Joo Chiat Rd, Singapore 427674",1.3061527,103.9045561,4.3,866,"https://prairie.sg/","6951 3796"
ChIJYSrE03QZ2jERw0pU54AAQvs,"BistrOne36 at Tyrwhitt",cafe,needs_check,"121 Tyrwhitt Rd, Singapore 207548",1.3111728000000002,103.85973129999999,4.8,859,"https://bistrone36.co/","6610 7229"
ChIJPxrZPIsV2jER9v5LjJXKSTM,"Punggol Point Park",park,needs_check,"Punggol Point Rd, Singapore",1.4210326,103.9111425,4.5,858,"https://m.facebook.com/pages/Punggol-Point-Park/481364852351297",""
ChIJ0Q-YiQ4Z2jERJM0_soHE-Js,"Ascott Raffles Place Singapore",hotel,needs_check,"2 Finlayson Green, Singapore 049247",1.2820375,103.85158,4.3,858,"https://www.discoverasr.com/en/ascott-the-residence/singapore/ascott-raffles-place-singapore?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-sg-sg-ascottrafflesplacesingapore--gbp&--&cid=map::gg::hq:ind:::all:en:sg:sg:ascottrafflesplacesingapore:0:gbp:0:::","6577 1688"
ChIJi0tjMTgZ2jERLCOOB3U7-D4,"Asylum Coffeehouse",cafe,needs_check,"311 Jln Besar, Singapore 208970",1.3113674,103.85904889999999,4.7,855,"https://www.asylumcoffeehouse.com/","8921 9875"
ChIJQ-JB8ac92jERM18jZukcWnw,"Tampines Eco Green",park,needs_check,"Tampines Ave 9, Singapore 520491",1.3639478,103.9482922,4.4,853,"https://www.nparks.gov.sg/visit/parks/park-detail/tampines-eco-green/",""
ChIJUwKKpSwY2jERyEZ5nF1comg,"Toh Aquarium",supplies,verified,"63 Kallang Bahru, #01-425, Singapore 330063",1.3211842999999999,103.8686041,4.4,849,"https://www.tohaquarium.com/","6904 9198"
ChIJYfjZ5wIQ2jER-5CKxpDbgEI,"Japanese Garden",park,needs_check,"60 Yuan Ching Rd, Singapore 619672",1.3356251,103.7311955,4.4,845,"https://www.nparks.gov.sg/contact-us",""
ChIJ4YgAeX4T2jERVlOBy85Z-Wc,"Canberra Park",park,needs_check,"Sembawang Cres, Singapore 750325",1.4433242,103.8180144,4.3,845,"",""
ChIJzSWzODUZ2jERZm7fIoA8ee0,"Seng House — Hainanese-Western Café in Tanjong Katong",cafe,needs_check,"214 Tanjong Katong Rd, Singapore 437007",1.3073245999999998,103.89527129999999,4.4,844,"http://www.senghouse.sg/","9182 6388"
ChIJT15zrvk92jER4tpPBaUVzDA,"Punggol East Container Park",park,needs_check,"50 Punggol East, Singapore 828824",1.3935628,103.917773,4.2,839,"",""
ChIJdU4kG5A92jERz0o6SOLHlzs,"Mainland Tropical Fish Farm",supplies,verified,"58 Kaki Bukit Industrial Terrace, Singapore 416138",1.3365947,103.9015161,4.1,832,"https://www.mainlandaquatichub.com/","6287 3883"
ChIJg_Lj4bQZ2jERWFMZFIv2zzg,"The Providore - VivoCity",cafe,needs_check,"1 HarbourFront Walk, #01-188, Singapore 098585",1.2649477,103.8211444,4.6,824,"https://theprovidore.com/","6221 7056"
ChIJz_AlpkMZ2jERi845_PlNXrc,"Earlybird",cafe,needs_check,"17 Jln Pinang, Singapore 199149",1.3028952,103.8581992,4.5,824,"https://www.facebook.com/earlybirdcafesingapore","9788 6856"
ChIJpUW1vFgZ2jERK1JWTopXcho,"The Pet Safari - VivoCity",mall,needs_check,"1 HarbourFront Walk, #03 - 03, Singapore 098585",1.2641,103.823374,4.3,824,"http://www.thepetsafari.com/sg/store_vivo.html","6376 9508"
ChIJ9WhnrQwY2jER-jYA2heV9Pw,"Mel's Place Restaurant & Bar",cafe,needs_check,"2A Kuo Chuan Ave, Singapore 426897",1.3075329999999998,103.90788099999999,4.2,823,"http://melsplace.com.sg/","6440 3573"
ChIJ0bLZwpcP2jERVY-kKYVtL5A,"Eating House 815",cafe,needs_check,"815 Jurong West Street 81, #01-210, Singapore 640815",1.3453191000000002,103.6960057,4,819,"https://www.burpple.com/blk-815-jurong-west-st-81",""
ChIJde_Sl0kS2jERbyHYOmhy2u0,"Cheval Cafe Bar Bistro",cafe,needs_check,"1 Equestrian Walk, Singapore Turf Club Riding Centre, Singapore 737863",1.4281829,103.7674324,4.3,818,"http://cheval.com.sg/","6269 0918"
ChIJRf-S_QUV2jERUh1VRRUHtDo,"The Patio SG",cafe,needs_check,"60 Jln Mempurong, #02-01 Passionwave Bldg, Singapore 759058",1.4590410000000003,103.84395289999999,4.2,817,"https://reserve.oddle.me/en_SG/thepatio/ticket/4195",""
ChIJfcrDA48Z2jERo45o85-z2H8,"BreakfastGrill - East Coast",cafe,needs_check,"380 E Coast Rd, Singapore 428986",1.3086411,103.9113464,4.5,815,"https://www.breakfastgrillsg.com/","8612 8807"
ChIJYxtJ9QAc2jER2lgyjqJA7Vs,"Palawan Green",park,needs_check,"Siloso Bch Walk, Singapore",1.2501427999999999,103.81847499999999,4.4,811,"https://www.sentosa.com.sg/en/plan-your-event/palawan-green/",""
ChIJw3DaQ4w92jERiq4bkOKxA0g,"Market Square",mall,needs_check,"1 Pasir Ris Cl, Singapore 519599",1.3768437999999998,103.9552975,4.4,810,"https://www.downtowneast.com.sg/","6589 1688"
ChIJf2SJA2sa2jERSrwcPU_QRvI,"Raffles Holland V Mall",mall,needs_check,"118 Holland Ave, Singapore 278973",1.3105304,103.79635599999999,4,809,"https://facebook.com/raffleshollandv/","6262 3501"
ChIJ_TRYOKE92jERVasC36QBWfw,"Canopy Changi City Point",cafe,needs_check,"5 Changi Business Park Central 1, #01-70/71 Changi City Point, Singapore 486038",1.3336065,103.9632433,4.6,806,"https://www.canopygardendining.com/","6556 1533"
ChIJRe5m0qUX2jERaF5thYhp2ds,"Eleven Strands",cafe,needs_check,"66 Yio Chu Kang Rd, Singapore 545568",1.3574947,103.8755726,4.2,806,"http://www.elevenstrands.sg/","9487 1398"
ChIJ4yEk-_892jERFOSKuMKaNdg,"Canopy Changi Village",cafe,needs_check,"2 Netheravon Rd, Block B Civil Service Club @ Changi, Singapore 508503",1.3913305,103.98626340000001,4.7,802,"http://canopygardendining.com/","6556 1533"
ChIJ7c0i5UUZ2jER2InGQQPBFcw,"Dough",cafe,needs_check,"30 Victoria St, #01-30, Singapore 187996",1.2950446,103.85173599999999,4.4,799,"http://www.doughsupply.co/",""
ChIJVwlS_k0Z2jER7Di5t1WgS2s,"East Coast Commune",cafe,needs_check,"1000 ECP, #01-03, Singapore 449876",1.3013169999999998,103.9129037,4.2,796,"http://www.eccommune.com/","8950 4142"
ChIJD_tH7GIU2jERYpWt_zq8Adw,"Yishun Neighbourhood Park",park,needs_check,"Yishun Ave 2, Ave 7 and St 22, Singapore 752106",1.4379231,103.8353384,4.4,791,"","1800 471 7300"
ChIJjT_ThNUT2jER5XX8cPcvRTw,"The Woodgrove",mall,needs_check,"30 Woodlands Ave 1, Singapore 739065",1.4291794,103.78107820000001,4.3,787,"",""
ChIJV-m34hY82jERTiaT7147egA,"Chock Full Of Beans",cafe,needs_check,"4 Changi Village Rd, #01-2090, Singapore 500004",1.3894362,103.9873666,4.2,787,"https://www.facebook.com/cfob.changi/","8428 8203"
ChIJR6vntF0X2jERLwghKz68-hM,"Little Farms Bar+Grill, Serangoon Garden (Restaurant)",cafe,needs_check,"1 Maju Avenue, Serangoon Garden Wy, #01-09/10/11 MyVillage at, Singapore 556679",1.3650598,103.8651072,4.6,782,"https://littlefarmscafe.com/pages/little-farms-bar-grill-serangoon","3174 1605"
ChIJSccJdgYZ2jERKCDcvV8ektw,"PS.Cafe Katong",cafe,needs_check,"112 E Coast Rd, #01-01/02/03 i12 Katong, Singapore 428802",1.3055583000000002,103.90503299999999,4.3,780,"https://www.pscafe.com/pscafe-katong/?utm_source=google&utm_medium=organic&utm_campaign=gmb","6708 9288"
ChIJQ9_41soX2jERSnkjDdP6bR4,"Rise Bakehouse @ Potong Pasir",cafe,needs_check,"148 Potong Pasir Ave 1, #01-53, Singapore 350148",1.3326694,103.8680478,4.7,779,"http://www.risebakehouse.sg/","8928 9111"
ChIJ-wfW4X8N2jERqOY0SxJvaaw,"Bistro by Gardenasia",cafe,needs_check,"240 Neo Tiew Cres, Singapore 718898",1.4407938999999998,103.7287877,4,779,"https://gardenasia.com/","6898 9111"
ChIJH1tUiZYZ2jERnxykUsA-LJk,"QQ Cats & Cafe",cafe,needs_check,"262 Balestier Rd, #01-03, Singapore 329714",1.3221540999999999,103.8531526,4.9,772,"","8229 0098"
ChIJAchazzI92jERz9jSEMtC-f8,"Fat Po",cafe,needs_check,"10 Tebing Ln, #01-05/06, Singapore 828836",1.3931286999999999,103.91725989999999,4.1,770,"https://www.facebook.com/fatposg/","6244 4505"
ChIJAcrUCiIX2jERugq6oHt9OgQ,"Bishan North Shopping Mall",mall,needs_check,"282 Bishan Street 22, Singapore 570282",1.3582587,103.844478,4.1,758,"",""
ChIJpWI3pEUW2jERLtdlixr3ll8,"SOD Cafe",cafe,needs_check,"51 Hougang Ave 9, #01-03 Ci Yuan Community Centre, Singapore 538776",1.3752149,103.88293499999999,4.3,757,"https://www.sodcafe.com.sg/","8128 3506"
ChIJ-RBMrsUZ2jER_mDRCpfHAy4,"PÖONSTI/Old Hen Coffee (NUS)",cafe,needs_check,"11 Kent Ridge Dr, #01-02, Singapore 119244",1.2931827999999999,103.7736341,4.5,749,"https://www.oldhencoffee.com/",""
ChIJyY-7kAUY2jERtMOcrBatS9k,"That Aquarium",supplies,verified,"284 Changi Rd, Singapore 419763",1.3176459999999999,103.90648399999999,4.5,740,"https://thataquarium.com/","9780 1839"
ChIJWUHo7rAZ2jERRoSd-ZKLCc8,"Meomi Cat Cafe",cafe,needs_check,"668 N Bridge Rd, Singapore 188801",1.3015466999999998,103.85835,4.6,732,"https://www.facebook.com/meomicatcafe","6296 0339"
ChIJKQL3vrEZ2jERKVR48SMZPhA,"PARKROYAL Serviced Suites Singapore",hotel,needs_check,"7500A Beach Rd, #01-345/346 The Plaza, Singapore 199591",1.2996218,103.86063899999999,4.3,724,"https://www.panpacific.com/en/serviced-suites/pr-ss-singapore.html?utm_source=google&utm_medium=business_listing&utm_campaign=googlemybusiness","6296 2511"
ChIJnV4ZVGoa2jERtOxCkkl9xvA,"CS Fresh @ Holland Shopping Centre",mall,needs_check,"211 Holland Ave, #01-02,04,05 Holland Shopping Ctr, Singapore 278967",1.3101604,103.7954036,4.1,720,"https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=hollandvillage","6891 8100"
ChIJWXP8oXAZ2jER55ml-GX1Mb4,"Drips Bakery Cafe @ Tiong Bahru",cafe,needs_check,"82 Tiong Poh Rd, #01-05, Singapore 160082",1.2835972,103.83402079999999,4,720,"http://www.drips.com.sg/","6222 0400"
ChIJxc_ad0YZ2jER8r7qDFPdLz4,"Plain Vanilla Telok Ayer",cafe,needs_check,"134 Telok Ayer St, Singapore 068600",1.2816949,103.84805580000001,4.3,712,"http://www.plainvanilla.com.sg/","8299 0674"
ChIJvengsvEZ2jERw--xTpB18FU,"Moonchild",cafe,needs_check,"351 Jln Besar, #01-01, Singapore 208988",1.3123303,103.8594925,4,712,"http://www.whoisthemoonchild.com/","6592 4755"
ChIJWXw3jI4a2jERG2QJsUx-Vko,"Polyart Aquarium",supplies,verified,"Block 328 Clementi Ave 2, #01-194, Singapore 120328",1.3140851,103.7670976,4.2,709,"https://www.polyartaquarium.com/","6775 4773"
ChIJK52N1cUR2jERUTiO_ETnynU,"One Holland Village",mall,needs_check,"7 Holland Vlg Wy, Singapore 275748",1.311462,103.79375230000001,4.5,707,"https://www.fareastmalls.com.sg/one-holland-village/",""
ChIJRXPeW4EZ2jERKDsNsob_hMA,"Little Farms Cafe, Valley Point",cafe,needs_check,"491 River Valley Rd, #01-25, Singapore 248371",1.2928754999999998,103.82701499999999,4.4,703,"https://littlefarmscafe.com/pages/little-farms-cafe-bistro-valley-point","3165 0149"
ChIJ00YlbRs92jERD_adGgdEABo,"K & K Aquarium & Birds Centre",supplies,verified,"201D Tampines St. 21, Singapore 524201",1.3521984,103.95411759999999,4.1,701,"http://kkpetshop.com/","6784 4578"
ChIJCwekvNEW2jERvNaggSH11Pk,"CatSmart @ Jalan Leban",supplies,verified,"14 Jln Leban, Singapore 577553",1.3716452,103.8291732,4.7,698,"https://catsmart.com.sg/","6245 0535"
ChIJZ9JrLQAX2jER--dhPD3xbpY,"Popeyes (The Seletar Mall)",mall,needs_check,"33 Sengkang W Ave, #01-31/32/33 The Seletar Mall, Singapore 797653",1.3921214000000002,103.8759374,4.4,693,"https://www.popeyes.com.sg/","6370 1151"
ChIJCT3xvhoZ2jERF_g-hcvpdis,"Maxi Coffee Bar",cafe,needs_check,"64 Club St, Back Entrance, Singapore 069438",1.2813676999999999,103.84589100000001,4.7,692,"http://maxicoffeebar.com/","9776 7400"
ChIJB9KJMW4X2jER61vdmVZ88E4,"Trovato",cafe,needs_check,"26 Jln Selaseh, Singapore 808445",1.3854752,103.87278649999999,4.5,692,"http://www.trovato.sg/","8842 9826"
ChIJ3c0dWFA92jER4S5AblPShQ4,"Daniele's Pizza @ Plaza 8",cafe,needs_check,"1 Changi Business Park Crescent, #01-19, Plaza 8, Podium, C, Singapore 486025",1.3335683,103.9652359,4.8,688,"https://www.danielespizza.com/","6974 6030"
ChIJdQviZLEZ2jERqGXM1CMH0s0,"Wakey Wakey",cafe,needs_check,"302 Beach Rd, #01-04/5 Concourse Skyline, Singapore 199600",1.3010160000000002,103.86189290000002,4.3,687,"https://wakeywakey.oddle.me/en_SG/",""
ChIJPz582lYW2jERhWT6a8loUkI,"Pawpy Kisses Pet Shop & Pet Grooming Services",groomer,verified,"232 Balestier Rd, Singapore 329694",1.3215876,103.8533612,4.9,681,"http://www.pawpykisses.com/","9060 6501"
ChIJh3bBSrgZ2jERU-1m1Ppukow,"ST Signature Jalan Besar",hotel,needs_check,"15 Upper Weld Rd, Singapore 207372",1.3052517,103.85503299999999,4.1,681,"https://stsignature.com/jalan-besar/","6291 7050"
ChIJ8e1FwKwZ2jEReVCH8WB0PCQ,"Kontiki",cafe,needs_check,"11 Rhu Cross, #01-02, Singapore 437440",1.2949615,103.8667581,4.2,680,"http://facebook.com/KontikiSG","6268 5225"
ChIJo35kZcEb2jERA6HrbOWyZI4,"OPIO Kitchen & Bar",cafe,needs_check,"991B Alexandra Rd, Singapore 119970",1.2738095,103.8033931,4.4,678,"https://www.bluelotus.com.sg/opio-kitchen-bar","9171 1390"
ChIJtRszQjsZ2jERwA56K_Iu1AE,"Tomahawk - Contemporary Steakhouse (Novena)",cafe,needs_check,"273, #01-06 Thomson Rd, Novena Gardens, Singapore 307644",1.3204958999999998,103.84202549999999,4.2,673,"http://www.tomahawk.com.sg/","8261 3992"
ChIJ7Ym-4xYZ2jER4i7vqrVWrY0,"6 Letter Coffee",cafe,needs_check,"259 Tanjong Katong Rd, Beng Tong Mansion, Singapore 437047",1.3080163999999999,103.89540009999999,4.3,667,"https://www.6lettercoffee.sg/","6285 0368"
ChIJcXPxPAAb2jERncmNWc0znBk,"OLLA Specialty Coffee (Clementi)",cafe,needs_check,"381 Clementi Ave 5, #01-402, Singapore 120381",1.3184901,103.7683891,4.5,662,"http://www.ollacoffee.com/",""
ChIJP0FNrbcb2jERDoCrNqB-ktU,"Under Der Linden | Pet Friendly Cafe",cafe,verified,"5B Portsdown Rd, #01-02, Singapore 139311",1.2944316,103.79601389999999,4.2,659,"https://underderlinden.com.sg/","9838 2977"
ChIJCQqNwG8R2jER6aMUFyBkbGk,"The Green Mortician Flameless Pet Cremation",supplies,verified,"21 Toh Guan Rd E, #07-07 Toh Guan Centre, Singapore 608609",1.3375285,103.7547136,5,652,"http://www.thegreenmortician.sg/","8866 9495"
ChIJswRqCegZ2jER_p6Pj-eAyiU,"Brauhaus Restaurant & Pub",cafe,needs_check,"101 Thomson Road, B1, #13/14 United Square, Singapore 307591",1.3169435,103.8440475,4.4,651,"http://www.brauhaussg.com/","6250 3116"
ChIJeyqg-2Eb2jERRgQhcJB6SYA,"Lucky Saigon Café",cafe,needs_check,"356 Tanglin Rd, Singapore 247674",1.2945425,103.8149579,4,650,"","6556 8228"
ChIJu6uGpmIW2jER8c2xV_fUu7s,"Sea View Aquarium Singapore Private Limited",supplies,verified,"8 Chencharu Link, Singapore 769197",1.4142739,103.8240496,4.2,648,"https://facebook.com/pages/Nanyang-Seaview-Aquarium/180216252024356","6484 1365"
ChIJW4y0gdwP2jERnseAlk9r_Ss,"Time Table Cafe 研磨时光咖啡",cafe,needs_check,"Jurong West Street 41, #01-726 Block 456, Singapore 640456",1.3504171,103.71964709999999,4.1,648,"https://www.facebook.com/timetablecafe","6566 5088"
ChIJ5RaT_S8b2jERLkF7fluZ-RI,"Lola's",cafe,needs_check,"48 Lor Mambong, Singapore 277699",1.3120969,103.7943002,4.3,645,"https://www.lolascafe.com.sg/","8863 6515"
ChIJH6JsiVUR2jERcH6ybOVyhbs,"Springleaf Nature Park",park,needs_check,"1230 Upper Thomson Rd, Singapore 787129",1.4011345,103.8185457,4.4,636,"","6455 7232"
ChIJ3dARAokQ2jEROjDCkPI7fSw,"Waffletown",cafe,needs_check,"1 W Coast Dr, #01-106 NEWest, Singapore 128020",1.3170222999999999,103.7572428,4.4,636,"https://www.facebook.com/waffletownsg/","8011 0032"
ChIJNScXj24U2jERNsKQmwa9Wro,"Polyart Aquarium (Yishun)",supplies,verified,"934 Yishun Central 1, #01-51/53, Singapore 760934",1.4258114000000002,103.83668050000001,4.1,635,"https://www.polyartaquarium.com/","6759 3400"
ChIJWfJVReMV2jERWrAcc_hG2tE,"The Pet Safari (Waterway Point)",groomer,verified,"83 Punggol Central, Singapore 828761",1.4068155999999998,103.9026011,4.2,634,"http://www.thepetsafari.com/sg/home.html","6385 8490"
ChIJtYM0Z1UV2jERT6u0TCBuPFY,"Northshore Plaza II",mall,needs_check,"418 Northshore Dr, Singapore 820418",1.4176931,103.9011355,4.2,620,"",""
ChIJdQOy46AV2jERng1B4Ey6jTA,"SG Pet Outlet",supplies,verified,"411 Sembawang Rd, Singapore 758388",1.4275339999999999,103.82633799999999,4.9,618,"http://www.facebook.com/sgpetoutlet","6513 3777"
ChIJa4YZJG8Z2jERg4a_sKwmYgI,"Little Part 1 Cafe",cafe,needs_check,"54 Blair Rd, #01-01, Singapore 089954",1.2759299,103.8357315,4.6,617,"http://www.littlepart1cafe.com/","6909 8354"
ChIJeVaLQcoV2jERMuPmS4m2PX4,"slow bakes",cafe,needs_check,"30A Yishun Central 1, Singapore 768796",1.4263793,103.8383611,4.2,615,"https://www.realfoodgrocer.com/slow-bakes-menu",""
ChIJz-oaIBYZ2jERBsYqx-LwZ8Y,"Little Rogue Coffee",cafe,needs_check,"27 Yong Siak St, Singapore 168654",1.2829582,103.8300416,4.1,612,"http://www.littleroguecoffee.com/","8918 3648"
ChIJWQFsPb4Z2jERtooWGfFNJnQ,"Neptune",cafe,needs_check,"237 E Coast Rd, Singapore 428930",1.3078182,103.90750369999999,4,609,"http://theneptune.com.sg/","6970 7305"
ChIJZ3NMXhcZ2jER9Y-Q_4EL1Oc,"Five Oars Coffee Roasters Heritage",cafe,needs_check,"43 Tg Pagar Rd, #01-01, Singapore 088464",1.2789557,103.8440049,4.2,608,"http://www.focr.sg/","9666 0951"
ChIJMZjFQmsa2jERiWTTpzE9Ui8,"Baker & Cook - Chip Bee Gardens",cafe,needs_check,"44 Jln Merah Saga, #01-56 Chip Bee Gardens, Singapore 278116",1.3116993,103.79676740000001,4,608,"http://www.bakerandcook.com/","8824 3652"
ChIJCasZcswX2jERehulHyA_MxQ,"Essen @ The Anchorvale",cafe,needs_check,"59 Anchorvale Rd, #01-06, Singapore 544965",1.3970741,103.886455,4,608,"https://linktr.ee/essendiningandbar","6727 6068"
ChIJuY8mPsc92jERdf13nPQ8Pq4,"Pasir Ris Park Adventure Playground",park,needs_check,"110 Pasir Ris Rd, Singapore 519113",1.3835534,103.9448345,4.6,602,"http://www.nparks.gov.sg/",""
ChIJ4_YN3TgY2jERX2aZ3ZsLds4,"Sweet Garden Dining Cafe",cafe,needs_check,"32 Cassia Cres, #01-50, Singapore 390032",1.3096799,103.8838719,4.7,600,"http://www.facebook.com/sweetgarden.sg","9100 4286"
ChIJNX4QY-AR2jERAgR8288J7P0,"Rainbow Aquarium",supplies,verified,"78 Sungei Tengah Rd, Singapore 699003",1.3841474,103.7314574,4.3,599,"http://www.rainbowaq.com.sg/","9631 7132"
