id,name,categories,address,lat,lng,rating,userRatingCount,website,phone
ChIJh37ReyIX2jERPnml2Ki8z6A,"FairPrice Bishan","supplies","279 Bishan Street 24, #01-62/64, Singapore 570279",1.3572435,103.8439047,4.1,455,"https://www.fairprice.com.sg/","6458 2558"
ChIJK4BigyAX2jEREWaZBscqNlI,"Gaia Vets Singapore (Jalan Besar)","vet","415 Jln Besar, Singapore 209016",1.3139779,103.85995609999999,4.5,451,"https://gaiavets.com/","6950 4533"
ChIJoQXoZi8j2jERURf2FwJoUVQ,"Tiong Bahru Bakery","cafe","77 Upper E Coast Rd, #01-01 77@East Coast, Singapore 455218",1.3132681,103.927391,4,451,"https://www.tiongbahrubakery.com/","6877 4891"
ChIJwQyZ1p4Q2jER9f_JXtK3Pz4,"Lazy Lizard Sixth Avenue","cafe","2 Sixth Ave, Singapore 276470",1.3312023,103.7951531,4.4,450,"https://lazylizard.com.sg/","6468 6289"
ChIJ3wRvXXIj2jERl7S_QvJHAs0,"6 Letter Brunch","cafe","103 Frankel Ave, Singapore 458225",1.3145506999999998,103.9194449,4.4,449,"https://www.6lettercoffee.sg/6letterbrunch","8366 0168"
ChIJOcLdGoka2jERiBrrr6j9Yyo,"Green Chapter Pte Ltd","supplies","565 MacPherson Rd, #01-00, Singapore 368234",1.3327685,103.88504329999999,4,448,"http://www.gcshop-sg.com/","6775 7376"
ChIJp_zYIlwa2jERrIDQ8AVDvCw,"FairPrice Dover Crescent","supplies","28 Dover Cres, #01-83 Dover Gardens, Singapore 130028",1.3049636999999998,103.7814149,4.1,447,"https://www.fairprice.com.sg/","6773 6269"
ChIJ6ezLFuUZ2jERPQ4NOq9Yel0,"PRAIRIE by Craftsmen (River Valley)","cafe","486 River Valley Rd, Singapore 248370",1.293426,103.82612089999999,4.4,446,"https://prairie.sg/","6966 2480"
ChIJWVyzaeAL2jERPzZhw-21AFU,"off day cafe","cafe","57, Jalan Eko Botani 3/7, 79100 Gelang Patah, Johor Darul Ta'zim, Malaysia",1.4380699,103.61833519999999,4.3,445,"https://www.instagram.com/offdaycafe?igsh=MTJlcHVlcGkxenJ3aQ==","07-585 9539"
ChIJX9pR0bUe2jERJRzgcJSiH0M,"Miska Cafe","cafe","31 Ocean Way, #01-07, Singapore 098375",1.2472309,103.8422985,4.1,444,"http://www.miskacafe.com/","6339 0903"
ChIJJ1IMQRc92jERKjDSZl_38PQ,"FairPrice Tampines","supplies","107 Tampines St. 11, #01-353/355 357/359, Singapore 521107",1.3483333,103.94805559999999,4,443,"https://www.fairprice.com.sg/","6781 9306"
ChIJiYZCYW0z2jERFIwqv9VFlOI,"Desaru Alpaca Farm","park","Unit E1- E4, 8, PTD1115 Bukit gelungor，Pengerang, 81620 Bandar Penawar, Johor Darul Ta'zim, Malaysia",1.381073,104.2214762,4.6,440,"https://www.facebook.com/profile.php?id=100088420970484&mibextid=ZbWKwL",""
ChIJ75sB1-cS2jERzVHzolR-zO8,"BEV C multi-label store","cafe","54, Jalan Tan Hiok Nee, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.456545,103.7636162,4.4,439,"http://www.bevc.com.my/","016-725 3530"
ChIJi1mpD2oU2jERl1nZ8rZofAE,"Yishun Park","park","Singapore",1.4245497,103.8425364,4.3,434,"",""
ChIJ600ryVkX2jER6om2kEZ0SMA,"Lavish Pet Centre","supplies|groomer","1 Rochdale Rd, Singapore 535814",1.3434032,103.8833422,4.7,433,"https://lavishpetcentre.com/","8738 2493"
ChIJpUJCdiKJ2TER-04z8BpWCGE,"Pollux Mall Batam Center","mall","42CW+2MJ, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia",1.1198447,104.04593539999999,4.2,431,"https://polluxmalls.com/",""
ChIJlSfExQUT2jER8mlc8Nbo8qE,"The Lightwood by Mues","cafe","18k Basement, Jalan Abdul Samad, Kampung Bahru, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4659099999999998,103.7436751,4.6,430,"https://www.instagram.com/thelightwoodbymues/","014-278 8156"
ChIJpTAW1KUQ2jEREMulvSWMB0o,"Baker & Cook","cafe","77 Hillcrest Rd, Singapore 288951",1.3315651,103.8075586,4.3,425,"http://www.bakerandcook.com/","8810 6073"
ChIJI1YljtkT2jERdbq5VxJgQhc,"Catmosphere","groomer|supplies","14, Jalan Kolam Air 2 Taman Nong Chik, Kampung Nong Chik, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4644232,103.73716329999999,4.9,424,"http://booking.catmosphere.my/","014-650 0058"
ChIJJysNSCVz2jERN8FTcGl20So,"Mystique Catz (SKS Mart Skudai)","supplies","Lot KB24 & KB26, Pasar Raya SKS, Pusat Komersil Industri Jaya, Jalan Hang Lekir, Taman Skudai Jaya, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.4967427,103.6410248,4.2,423,"","010-668 6146"
ChIJadYPJPE92jERUw9X6DqsMNs,"The Blep Club Cat & Dog Salon, Bedok Reservoir","groomer","742 Bedok Reservoir Rd, #01-3121, Singapore 470742",1.3384068999999998,103.9223056,5,422,"http://www.theblepclub.com/","8313 5853"
ChIJGxiR2ZYT2jEREX4llNf_UrE,"Mandai Wildlife WEST","park","20 Mandai Lake Rd, Singapore 729825",1.408012,103.78044729999999,4.6,422,"https://www.mandai.com/en/mandai-wildlife-west.html",""
ChIJecZ-4agX2jERFrBL6mrWMwc,"Serangoon Community Park","park","Serangoon Ave 4, Singapore",1.3566517999999999,103.8720274,4.2,422,"",""
ChIJf7oVJ3oR2jERYufsyQQd-3k,"Cuppafield","cafe","446 Bukit Batok West Ave. 8, #01-01, Singapore 650446",1.3501478999999998,103.73925399999999,4,422,"","6265 6883"
ChIJzy-K38M92jERh78glk3GhdU,"The Pets Workshop (Telepark) - Cat Grooming / Academy in Tampines, Singapore","groomer|supplies","5 Tampines Central 6, #01-12 Telepark, Singapore 529482",1.353279,103.9418625,4.9,421,"https://www.thepetsworkshop.com.sg/","8499 5160"
ChIJxyo7LVYR2jERqlNRm9RkBUM,"Keat Hong Shopping Centre","mall","253 Choa Chu Kang Ave 1, Singapore 680253",1.3774404999999998,103.744394,4,421,"",""
ChIJe51lmdsW2jERqqn0VuQ4KZo,"The Animal Doctors","vet","108 Ang Mo Kio Ave 4, #01-96, Singapore 560108",1.3710365999999998,103.83850539999999,4.1,419,"http://www.theanimaldoctors.com.sg/","6451 4531"
ChIJ-43ISlR12jERQ2lUQ6nuCc4,"Pearl Veterinary Clinic, Mutiara Rini","vet","37, 1/7, Jalan Persiaran Mutiara Mas, Mutiara Rini, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.5170519,103.6322989,4.9,417,"https://sites.google.com/view/pearlvetclinic/home","011-3711 8010"
ChIJp167A6UP2jERUrVmCHG99mg,"The Potter's Garden","park","Cleantech Loop, Singapore",1.3523233,103.6931591,4.1,417,"",""
ChIJzSmKKJls2jER2nRE_mNunVA,"Pet Lovers Centre - Permas","supplies","56, 58, Jln Permas 10, Bandar Baru Permas Jaya, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.4985016,103.815484,4,417,"https://www.petloverscentre.com.my/","07-386 8086"
ChIJnS_SoPw92jER_-WWa0rvAkQ,"Lola's","cafe","4 Tampines Central 5, # 01 - 50 Tampines Mall, Singapore 529510",1.3520017,103.94433269999999,4.2,415,"https://www.lolascafe.com.sg/","8891 9584"
ChIJJaQjJmMV2jERzWoKMm6sWV4,"Well Collective","cafe|mall","Blk 418 Northshore Drive 02-11/12, 418 Northshore Dr, #2 Northshore Plaza, Singapore 820418",1.4178051,103.90107429999999,4,415,"https://www.wellcollective.com.sg/","6979 6442"
ChIJVzw8dkQQ2jERXHU4UVDtmf4,"Polyart Aquarium (Bukit Batok)","supplies","Block 265 Bukit Batok East Ave 4, #01-385, Singapore 650265",1.3503037999999998,103.75990589999999,4.4,414,"https://www.polyartaquarium.com/","6425 5549"
ChIJN-bWw2kX2jER72krh2LRNpk,"MaxFur Grooming","groomer","603 Ang Mo Kio Ave 5, #01-2672, Singapore 560603",1.3802994,103.8357338,5,413,"https://www.tiktok.com/@maxfurgroom?_t=8iMLwzuuf16&_r=1","8750 2144"
ChIJpRdGxiAT2jERXWoSrtIP3Y8,"The Urban Hideout","cafe|park","60 Springside Walk, #01-05 The Brooks I, Singapore 786020",1.4050527,103.81961890000001,4.4,413,"http://theurbanhideout.com/","8879 9722"
ChIJ8xUbpD0X2jER7-GZsNo-clo,"COTTAGE by The Straits People Cafe (TSP Coffee)","cafe","1 Pemimpin Dr, #01-02, Singapore 576151",1.3520021,103.84295069999999,4.5,411,"","8756 6724"
ChIJq80RNwgT2jERaGoh8ljsQcc,"Fu Shan Garden","park","81 Woodlands Street 81, Singapore 730827",1.4402990999999998,103.78977139999999,4.3,410,"https://www.littledayout.com/2019/07/29/fu-shan-garden-dinosaurs-playground-woodlands-street-81/",""
ChIJ7ROfMbAX2jER8Seoe-niCkU,"Angel Paws","groomer","183 Jln Pelikat, #01-98 @ Promenade, Singapore 537643",1.3555458,103.8880782,5,409,"http://www.angelpawssg.com/","8750 4143"
ChIJrU5FiI2P2TER9CxrhMXlvOs,"PANBIL NATURE RESERVE ECO EDU PARK","park","Jl. Taman Golf Sukajadi No.113-127, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.0908308,104.0285842,4.3,409,"https://panbilhospitality.com/panbil-nature-reserve/","0813-7112-2624"
ChIJV2n_PgoX2jERwpy8Mk8mhaY,"The Poiz Centre","mall","51 Upper Serangoon Rd, Singapore 347697",1.3315158,103.8683822,4.1,409,"http://thepoizcentre.com.sg/","8866 3773"
ChIJw_hwL3IY2jER4O39HfGrDc0,"Kelsonbetta","supplies","50 East Coast Road, mall, #1 , #02-20 Roxy Square, Singapore 428769",1.303884,103.9043973,4.8,408,"https://m.facebook.com/Kelsonbetta-176077219091376/","9338 3584"
ChIJcwQeX5gM2jERvx73bpSj0tA,"TreeSea By 3C Cafe","cafe","31, Jalan Hijauan 3, Horizon Hills, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4579297999999998,103.64512339999999,4.2,407,"https://www.facebook.com/treeseaby3c/","07-287 6229"
ChIJXc_oY_YX2jERqjXNrkyOWyo,"Silversky Pte. Ltd.","supplies","65 Ubi Cres, #04-01 Hola Centre, Singapore 408559",1.3283926,103.8980414,5,406,"http://www.silversky.com.sg/","6742 7845"
ChIJAWPFX74Z2jERMNOp5yKm234,"Mount Emily Park","park","Mt Emily Rd, Upper Wilkie Rd, and, Singapore 228119",1.3045756,103.84759899999999,4.4,405,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/mount-emily-park",""
ChIJ-93UMeFB2jERJTZOtNZLxgc,"MR PET STORE - KOTA MASAI","supplies","39, Jln Rambai 11, Taman Kota Masai, 81700 Pasir Gudang, Johor, Malaysia",1.4849096,103.9488992,4.9,404,"https://www.facebook.com/MRPETSTORE2010","016-748 4310"
ChIJi71gnMIZ2jERlLiTlQf8ir8,"Animal Infirmary Pte Ltd","vet","112 Lavender St., Singapore 338728",1.3111993,103.8627588,4.5,404,"http://www.animalinfirmary.com.sg/","6358 2663"
ChIJdULpDY0Z2jERi_hCtiKRB-w,"FairPrice Finest","supplies","111 Somerset Rd, #01-01/02/21/22/23/24/25/26/27/28/29/30 TripleOne Somerset, Singapore 238164",1.3003593999999998,103.8371512,4.2,403,"https://www.fairprice.com.sg/","6219 3378"
ChIJAYFXlgYa2jERzXR4KdyTEM4,"Caffè Affogato","cafe","1 Vista Exchange Grn, #01-02 The Star Vista, Singapore 138617",1.3070419,103.78782319999999,4.1,403,"",""
ChIJHT9PqWsa2jER7cXRi00lkjY,"Holland Piazza","mall","3 Lor Liput, Singapore 277725",1.3106826999999999,103.7952282,4.1,400,"https://m.facebook.com/hollandpiazzasg/",""
ChIJVdCmxpgb2jERFao4qFxsSIU,"Alchemist The Mill","cafe","5 Jln Kilang, #02-02 The Mill, Singapore 159405",1.2852957,103.8097234,4.6,399,"http://www.alchemist.com.sg/",""
ChIJcQVMIGMT2jER0OcaPv5L0FI,"FairPrice Sembawang Way","supplies","355 Sembawang Wy, #01-01, Singapore 750355",1.4497103999999998,103.81882329999999,4.3,399,"https://www.fairprice.com.sg/","6484 3176"
ChIJHegtE3wW2jERDFpnNOPSHII,"Allpets & Aqualife Clinic","vet","24 Jalan Kelulut, Seletar Hills Estate, Singapore 809041",1.3833898999999998,103.8756044,4.2,398,"http://www.allpetsaqualife.com/","6481 3700"
ChIJt7Kknc0H2jERNROnm7B8ZjA,"Rasheed’s","cafe","234 Tuas South Ave 2, Singapore 637222",1.3164156,103.63490220000001,4.3,397,"",""
ChIJebER37A92jERTCNO07FykGo,"Pasir Ris Park Mangrove Boardwalk","park","60 Pasir Ris Dr 3, Singapore 519497",1.3778816,103.9524912,4.6,393,"",""
ChIJqbeUdtAV2jERMvc9ytBe7-s,"Southwest@Punggol Restaurant and Bar","cafe","500 New Punggol Rd, #01-11/12 The Punggol Settlement, Singapore 828617",1.4204352999999998,103.912571,4.2,392,"https://southwestpunggol.wixsite.com/southwestpunggol","6244 3988"
ChIJl8jseBwQ2jERFAQiousW7iA,"Island Veterinary Clinic","vet","114 Jurong E St 13, Block 114 01-404, Singapore 600114",1.3392112,103.7345734,4.5,390,"http://www.ivc.com.sg/","6560 5991"
ChIJ9RfKtoYa2jEREdAB9L7v4oU,"The Animal Clinic","vet","109 Clementi Street 11, #01-17/19, Singapore 120109",1.3222923000000002,103.77078750000001,4.3,390,"http://www.animalclinic.com.sg/","6776 3450"
ChIJLYzHTZ4R2jERAw7BgUHSoig,"Zhenghua Nature Park","park","466 Segar Rd, Singapore 670466",1.3849038999999999,103.77431109999999,4.4,387,"",""
ChIJp2xm9MQj2jERw1Fyb2EDnRA,"Beecroft Avian & Exotics Veterinary Clinic","vet","991E Alexandra Rd, #01-27, Singapore 119973",1.2733489,103.8026314,4,387,"https://birdvet.com.sg/","6996 1812"
ChIJk5MZ1LNv2jERUsj7PY7fI7k,"Chill 'N Chow Cafe By Ng Kitchen","cafe","16-01, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5645103999999999,103.7770537,4.8,386,"https://www.instagram.com/chill_n_chow_cafe_by_ng/","017-787 8335"
ChIJDZ9zjHIY2jERo5h56wiI7gQ,"Clubpets – Your Hub for Pet Care, Events & Festivals in Singapore","supplies","87 E Coast Rd, #02-01, Singapore 428789",1.3054719,103.9039736,5,385,"https://www.clubpets.com.sg/",""
ChIJyRrRWm492jER6ffd0XgAe3s,"Tampines Green Forest Park","park","879A Tampines Ave 8, Singapore 521879",1.3521508000000002,103.92974729999999,4.5,384,"https://www.nparks.gov.sg/contact-us",""
ChIJWw38BwEY2jERrIfK6AcJTF8,"FairPrice Lengkong Tiga","supplies","110 Lengkong Tiga, #01-233/235, Singapore 410110",1.3236178,103.91084389999999,4,383,"https://www.fairprice.com.sg/","6748 7794"
ChIJyZWB1rUe2jERntFa-iAPgm4,"Two Chefs Bar","cafe","31 Ocean Way, # 01 - 11 Quayside Isle, Singapore 098375",1.246958,103.8421961,4.3,381,"http://www.twochefsbar.com.sg/contact-us","6268 8633"
ChIJ7cXuxpYZ2jERPmwg_xdxMsE,"Hellu Coffee","cafe","137 Amoy St, #01-05 Far East Square, Singapore 049965",1.283445,103.8482602,4.4,379,"",""
ChIJb2JGY9Q92jERa0tLgJ_wy6k,"Daruma Tavern Punggol","cafe","654A Punggol Dr., #01-10, Singapore 821654",1.3969192,103.9212159,4.3,379,"https://darumatavern.sg/","9734 3484"
ChIJ7eVXlqgT2jERCdUxQ6Eh2c8,"Pets' Station (Causeway Point)","supplies|mall","1 Woodlands Sq, B1 - 42 / 43, Singapore 738099",1.4362313999999998,103.7862406,4,378,"http://www.petsstation.com.sg/","6891 3547"
ChIJAQBAmogQ2jER83XTZIGmg0w,"Mewtants & Woofs","groomer|park|mall|supplies","9 King Albert Prk, #01-37, Singapore 598332",1.3370239000000002,103.77943239999999,4.8,377,"https://www.instagram.com/mewtants_and_woofs?igsh=dmw2OTN4NzJ1MWRn&utm_source=qr","9657 0171"
ChIJm3qlB3QZ2jERxBP4Sxulkiw,"Pearl's Hill City Park","park","Chin Swee Road &, Pearl's Hill Rd, Singapore 169879",1.2838000000000003,103.83976270000001,4.2,377,"","1800 471 7300"
ChIJXdHyHwAX2jERmnJ-nWXJ3Ys,"Anchorvale Village","mall","339 Anchorvale Rd, Singapore 540339",1.3968098999999998,103.8884872,4.2,376,"https://anchorvalevillage.com/",""
ChIJ7XdxXOcZ2jERCywqKJwicwQ,"DAISO & THREEPPY @ Novena Square 2","supplies","10 Sinaran Drive, #02-10/18 & 25-57, Novena Square 2, Singapore 307506",1.3206513,103.84436889999999,4.2,372,"http://www.daisosingapore.com.sg/","6266 6102"
ChIJ-3WvKNkV2jERFg0oxL6uLEw,"Brewerkz Seletar Aerospace Park","cafe","9 The Oval, Singapore 797867",1.4075672,103.8671255,4.7,371,"https://brewerkz.com/","9726 4271"
ChIJpe5vTGYV2jEReK-nqDGW0JI,"Hampstead Wetlands Park","park","1 Baker St, Singapore 799977",1.4094026,103.86930389999999,4.3,371,"https://www.nparks.gov.sg/contact-us",""
ChIJozAd4eEb2jERkA7-7FffCxY,"Le Faubourg","cafe","2 Gunner Lane #01-02 Mess Hall Block 17, opp The Barracks Hotel, Singapore 099567",1.2526575,103.82087489999999,4.5,370,"https://le-faubourg-sentosa.com/","6677 7128"
ChIJ7_TWkIQZ2jERIj_KXYXP7RU,"Great World Residences","hotel","2 Kim Seng Walk, Singapore 239404",1.2945289,103.83139709999999,4.4,370,"http://stay.greatworld.com.sg/?utm_source=google-local&utm_medium=organic&utm_campaign=gmb","6722 7000"
ChIJg7--XWsZ2jERFMp9MlsDiOY,"FairPrice Finest","supplies","100 Tras St, #B1-01, Singapore 079027",1.2746159,103.8434073,4.3,369,"https://www.fairprice.com.sg/","6604 7457"
ChIJpWtGS5kZ2jEROZL3L2Efcr0,"Dearborn Breakfast Club","cafe","46 Kim Yam Rd, #03-04, Singapore 239351",1.2923658,103.8388303,4.4,366,"https://www.dearborn.sg/",""
ChIJuXHN0V8Z2jERZKbY7rC_E0Y,"Omakase.pet Singapore Fresh Dog & Cat food (No walk-ins, contact us via our website)","supplies","53 Ubi Ave 1, Singapore 408934",1.3255073,103.89638529999999,4.9,365,"https://omakase.pet/","6351 5152"
ChIJYV4i73CJ2TERnxB051nyXFo,"Cat & The Fiddle Cakes","cafe","Jl. Pembangunan, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1354714,104.0074604,4.9,364,"https://www.catandthefiddle.co.id/pages/locations",""
ChIJEVEBpPsY2jERqOguxAl6nZk,"Marina East Park","park","Singapore",1.2822041,103.8756359,4.6,364,"",""
ChIJv0OglfMb2jERZOIDRlip4Qc,"Atlas Veterinary Clinic & Surgery","vet","163 Bukit Merah Central, #03-3573, Singapore 150163",1.2837249,103.81705149999999,4.9,363,"https://www.atlasvet.com.sg/","6980 8038"
ChIJse7ykQ8X2jERyZ9UoEdPZwY,"Chu And Co","cafe","15 Lichfield Rd, Singapore 556835",1.3645652,103.87004309999999,4.5,363,"",""
ChIJg2zSn78X2jERS5SxxB_-_2s,"Fuel X","cafe","2 Tai Thong Cres, #01-06 The Venue Shoppes, Singapore 347836",1.3284113,103.8694155,4.4,361,"http://fuelx.sg/","6246 7266"
ChIJ4TBT19gb2jERO-BHtVG5Qz0,"Bailey And Whiskey","cafe","DEPOT HEIGHTS, 108 Depot Rd, #01-30 SHOPPING CENTRE, Singapore 100108",1.28119,103.81082409999999,4.6,358,"","9325 6563"
ChIJleHRO_wZ2jERDtVEaVmZLxw,"Riverside Point","mall","30 Merchant Rd, Singapore 058282",1.2894373,103.84410629999999,4.3,358,"https://www.fareastmalls.com.sg/riverside-point",""
ChIJJ8kkxBwX2jERe-5z4hZzYA4,"2FUR7 PET STORE","supplies|groomer","20 Jln Selaseh, Singapore 808442",1.3856215,103.8729491,4.9,356,"https://twofurseven.sg/","8123 3296"
ChIJv-E7qyUR2jERayzYYA22XYo,"Baker & Cook - Eng Kong Park","cafe","21 Eng Kong Ter, Singapore 598993",1.3364201999999998,103.7681078,4.2,356,"http://www.bakerandcook.com/","8805 2840"
ChIJPf60TCsZ2jERgsirqtErjKk,"Citadines Balestier Singapore","hotel","207 Balestier Rd, #05-01, Singapore 329683",1.3210851,103.8526651,4.4,355,"https://www.discoverasr.com/en/citadines/singapore/citadines-balestier-singapore?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-sg-sg-citadinesbalestiersingapore--gbp&--&cid=map::gg::hq:ind:::all:en:sg:sg:citadinesbalestiersingapore:0:gbp:0:::","6434 8888"
ChIJtQzPwsY92jER1He2P4BPUNI,"Ohana Beach House(Pasir Ris)","cafe|park","159W Jln. Loyang Besar, Singapore 507020",1.3809612,103.9615431,4.3,355,"https://www.adventurepaddlers.com.sg/ohana-beach-house/","9737 7944"
ChIJdWwdRR4X2jER5wmQL8uYTC8,"Dog Run @ Bishan Park","park|cafe","453 Ang Mo Kio Ave 1, Singapore 569972",1.3623505999999999,103.8486133,4.5,354,"http://www.nparks.gov.sg/","1800 471 7300"
ChIJpSL1XikV2jERmSJjYvYjlS4,"Creamier Handcrafted Ice Cream and Coffee (Punggol Northshore)","cafe","418 Northshore Dr, #01-04/05 Northshore Plaza II, Singapore 820418",1.4176495,103.9013264,4.3,354,"http://www.creamier.com.sg/",""
ChIJNQt1fWUU2jER1cVdIeWiLaw,"Pet Lovers Centre - Northpoint","supplies|groomer","930 Yishun Ave 2, #B1-113 Northpoint South Wing, Singapore 769098",1.4290866,103.8364574,4.3,353,"https://www.petloverscentre.com/","6755 1655"
ChIJ901uvy4b2jERvr2IF6ByLcc,"Oasis Bistro & Cafe","cafe","2 Kung Chong Rd, #04-01, Singapore 159140",1.2898756999999998,103.81295639999999,4.7,352,"http://oasis.tbakeco.com/","8058 2289"
ChIJ-4vZnihs2jERPvQJuRz_PEo,"Thats Animal Centre","vet","57, Jalan Mutiara Emas 10/19, Taman Mount Austin, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5530758999999998,103.7843599,4.2,352,"","07-361 7955"
ChIJrTOu79wZ2jERM-9W5AAnrKA,"Plain Vanilla East Coast","cafe","199 E Coast Rd, Singapore 428902",1.307289,103.9065126,4,352,"https://plainvanilla.com.sg/","9642 8100"
ChIJhUIfLL0T2jERJKtgGsKrEAw,"Vista Park","park","580 Woodlands Drive 16, Singapore 730580",1.4296507999999999,103.7960815,4.3,351,"https://www.nparks.gov.sg/",""
ChIJnwhXCqsT2jER98tgs2Y4z08,"Woodlands Town Park East","park","3 Woodlands Street 13, Singapore 738600",1.4366405,103.7792449,4.3,351,"",""
ChIJN8cE_E0X2jERt80uMvqAKP0,"Advanced VetCare Veterinary Centre (Balestier)","vet","564A Balestier Rd, Singapore 329880",1.3268912,103.84444599999999,4.7,348,"https://www.advancedvetcare.sg/","6565 1788"
ChIJ40Ap9CIV2jERKOkMgX5HZek,"Sheng Siong Supermarket","supplies","231 Sumang Ln, #01-02 Matilda Court, Singapore 820231",1.4019589,103.8921939,4.4,348,"https://corporate.shengsiong.com.sg/stores/sumang-lane-blk-231/","6441 3061"
ChIJg0v8t5WL2TERGHGQT10Au8I,"Bayfront Mall","mall","Harbourbay Downtown, Jl. Harbour Bay, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29453, Indonesia",1.1546888,103.9976659,4.3,348,"",""
ChIJUfjIWGga2jERG-6TxWvrmWk,"Gentle Oak Veterinary Clinic","vet","Blk 21 Ghim Moh Rd, #01-225, Singapore 270021",1.3105453999999999,103.7890985,4.5,345,"http://www.gentleoakvet.com.sg/","6250 8001"
ChIJdZbedxQZ2jERStVekenSLwI,"Teahouse 1973","cafe","Blk 53 Sims Pl, Singapore 380053",1.3181315999999998,103.8800035,4.5,344,"https://social.quandoo.com/en/groups/teahouse-1973","8797 1973"
ChIJJ3Kv-SZs2jER7ks2uFI5WTM,"Mystique Creatures","supplies","No. F01, 05, Jln Harmonium 24/2, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5508814,103.79568959999999,4.5,344,"http://www.facebook.com/mystiquecreatures","018-986 4023"
ChIJWabVXsE92jER5C9NjLIWONI,"Pasir Ris Park Area 4","park","125 Pasir Ris Rd, Singapore 519121 Pasir Ris Rd, Singapore 519121",1.386738,103.9423035,4.5,343,"",""
ChIJ3Vl0QJEZ2jERRD1FJaKSd_M,"DORS at Design Orchard","mall","250 Orchard Rd, #01-01 Design Orchard, Singapore 238905",1.302084,103.8377866,4.3,343,"https://www.dors.com.sg/","9379 4725"
ChIJBXCfxXAT2jERwxCD6MRiKTA,"688 Eating House","cafe","Blk 688 Woodlands Drive 75, Singapore 730688",1.4444149,103.8077545,4.1,343,"","6464 7103"
ChIJ6-89C0o92jERIRO5VRAcjaY,"EverVet Veterinary Clinic (Bedok)","vet","123 Bedok North Street 2, #01-154, Singapore 460123",1.3291933,103.9372982,4.4,341,"https://www.evervetsg.com/","6449 4491"
ChIJXytrhlgT2jERx8ptFpeQ7xk,"Tea Room by Afters Pastry","cafe","60, Jalan Tebrau, Kim Teng Park, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4689668999999999,103.76109489999999,4.7,340,"http://www.facebook.com/tearoombyafterspastry","07-207 3226"
ChIJffrXPcEb2jERVozbsOzRnmE,"FUR: A Vetreska Pet Store","supplies|groomer|mall","7 Holland Vlg Wy, #02-08 One, Singapore 275748",1.3107858,103.7941748,4.9,339,"http://fur.vetreskanyc.com/","8907 0198"
ChIJb2TkY2wX2jERzYI429KgPXg,"Hillside Veterinary Surgery","vet","787A Upper Serangoon Rd, Singapore 534655",1.355462,103.8793532,4.3,339,"","6909 5338"
ChIJo13c22QW2jERvLyNHAONJ6U,"Pet Lovers Centre (The Seletar Mall)","mall|supplies","33 Sengkang W Ave, #B2 - 12, Singapore 797653",1.3918717,103.8759931,4.4,338,"https://www.petloverscentre.com/","6341 6124"
ChIJ7_AMIJkX2jER7Ch6tzCHNyI,"Bidadari Park","park","Bidadari Park Dr, Singapore",1.3406854,103.8743756,4.4,338,"https://www.nparks.gov.sg/contact-us",""
ChIJvfN89-5t2jER0SyqTwoPHTM,"HOME by tales of paws","park|supplies|cafe|mall|groomer","121, Jalan Serampang, Taman Sri Tebrau, 80050 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4851341,103.7758865,4.1,338,"","019-213 3138"
ChIJoyYGUugV2jERHCEVlLhHrSI,"Genesis Veterinary Clinic","vet","Yishun Central 1, #01-43, Singapore 760935",1.4251726999999998,103.8368481,4.6,335,"http://www.genesisvet.com.sg/","6257 0682"
ChIJwwAK0CYY2jERwMAtl272d2w,"Nom Bistro","cafe","400 Paya Lebar Way, Level 1 MacPherson Community Club, Singapore 379131",1.3235614999999998,103.8845738,4.3,334,"http://order.noothermeaning.com/","6747 3839"
ChIJGxHDb8sX2jERkstpXwMGbQk,"Villa Creamery | Gelato, Waffles, Coffee & Matcha","cafe","128 Ang Mo Kio Ave 3, #01-1867, Singapore 560128",1.3707441,103.8440791,4.8,332,"","9622 6637"
ChIJHwT_cRAX2jERH0o5ukJ2T_o,"Marymount Bakehouse Singapore","cafe","421 Race Course Rd, Singapore 218668",1.3158832,103.857507,4.4,330,"https://www.instagram.com/marymount_bakehousesg/","9183 3185"
