id,name,category,verificationStatus,verifiedBy,rating,userRatingCount,scannedReviews,dogFriendlyMentions,keywords,address,lat,lng,website,phone
ChIJOSzHHHoZ2jER0E5lmMnXPIM,river coffee & bakes (fka Nicher),cafe,verified,,4.8,142,5,0,,"60 Springside Walk, #01-08, Brooks, Singapore 786020",1.4047524,103.8195013,https://nicherbakery.myshopify.com/,
ChIJ1cK9-zQZ2jERQDuE_VJrQRY,Coexist Coffee Co. @Lifelong Learning Institute,cafe,verified,,4.5,2062,5,0,,"11 Eunos Rd 8, #01-02 Lifelong Learning Institute, Singapore 408601",1.3198865,103.8926179,https://www.coexistcoffee.co/,
ChIJNX0hZdgW2jERAtCfhtkha58,GRUB Stevens Road,cafe,verified,,4.2,1940,5,0,,"30 Stevens Rd, #01-06 Novotel @ Stevens, Singapore 257840",1.3136339,103.8286023,http://www.grub.com.sg/,8891 9298
ChIJv6H9GM0V2jERwDaevQ2lbEs,Hangar66 Cafe,cafe,verified,,4.6,1860,5,0,,"66 Seletar Aerospace View, #66 Level 1 WOA Aviation Hangar, 66, Singapore 797509",1.4126938,103.86971860000001,https://www.wingsoverasia.com/hangar66-cafe,8711 8677
ChIJC6Atrw0Z2jERJ8FHIn-pwz0,Sarnies,cafe,verified,,4.1,1854,5,0,,"136 Telok Ayer St, Singapore 068601",1.2816389,103.84796940000001,http://sarnies.com/,9810 9608
ChIJV7Z0bwYa2jER98QDzqfnkgE,Atlas Coffeehouse,cafe,verified,,4.2,1768,5,0,,"6 Duke's Rd, Singapore 268886",1.3230716999999999,103.81205240000001,http://www.atlascoffeehouse.com.sg/,6314 2674
ChIJmUOGncMZ2jERODwVxAaMAIY,Kings Cart Coffee Factory,cafe,verified,,4.6,1623,5,0,,"328 Joo Chiat Rd, #01-05, Singapore 427585",1.3090864,103.9023852,https://www.kingscartcoffee.com/joo-chiat-menu,8814 8445
ChIJlU1sIyYV2jERZ_plMDpdCcU,Charcoal Mookata 1018 Sembawang - The Addiction Bistro,cafe,verified,,4.8,1584,5,0,,"1018 Sembawang Rd, Singapore 758495",1.4533182000000002,103.8323377,https://social.quandoo.com/en/groups/The%20Addiction%20Bistro,
ChIJZ82iIGIQ2jERmsBNVdH2nQw,Carpenter & Cook,cafe,verified,,4.4,1553,5,0,,"19 Lor Kilat, #01-06, Singapore 598120",1.3409251,103.7735412,https://www.carpenterandcook.com/,6463 3648
ChIJTe_Wkp0Z2jER207m3YBLy98,Toby's Estate Coffee Roasters Singapore,cafe,verified,,4.1,1529,5,0,,"8 Rodyk St, Singapore 238216",1.2899494,103.8373996,http://tobysestate.com.sg/,9177 3256
ChIJqbv38DoX2jERePtksDQYuM8,Columbus Coffee Co.,cafe,verified,,4.2,1502,5,0,,"220 Upper Thomson Rd, Singapore 574352",1.3529,103.8354207,http://columbuscoffeeco.com/,6253 6024
ChIJWXaBe7QZ2jEROU9dj9KzdPY,BistrOne36 at Boon Keng,cafe,verified,,4.6,1416,5,0,,"34 Whampoa W, #01-79 Bendemeer Ville, Singapore 330034",1.3199539,103.8625038,https://bistrone36.co/,6291 8110
ChIJKS9S8goZ2jERFMO0loxJRYs,Fangko House,cafe,verified,,4.7,1410,5,0,,"68 S Bridge Rd, #01-01, Singapore 058698",1.2872892,103.84806359999999,,9231 8849
ChIJbYmXlrkX2jERxTzYlbPJ5hM,Lickers,cafe,verified,,4.3,1333,5,0,,"124 Hougang Ave 1, #01-1446, Singapore 530124",1.3529065,103.88671509999999,http://lickers.com.sg/,
ChIJcf_SpPk82jERM28p3SYNBnI,Refuel Cafe,cafe,verified,,4.2,1302,5,0,,"744 Bedok Reservoir Rd, #01-3029 Reservoir Village, Singapore 470744",1.3375188999999998,103.9213226,http://refuel.sg/,6448 0015
ChIJm-22KpwZ2jERHav69tu9J48,The Book Cafe,cafe,verified,,4.3,1276,5,0,,"20 Martin Rd, #01-02 Seng Kee Building, Singapore 239070",1.2912086,103.83895419999999,https://www.thebookcafesg.com/,6887 5430
ChIJPYQkQrcb2jER2H0KrdqxUTs,Botanico at The Summerhouse,cafe,verified,,4.5,1275,5,0,,"3 Park Ln, Level 2 The Summerhouse, Singapore 798387",1.408043,103.86832179999999,https://www.botanico.sg/,8809 5840
ChIJmeiLQaQZ2jER9DiO9-UvS5w,Glasshouse,cafe,verified,,4.3,1266,5,0,,"30 Victoria St, #01-03 CHIJMES, Singapore 187996",1.2954378,103.8522782,http://theglasshousesg.com/,8803 9461
ChIJUXL7KbcZ2jERMd4ovMuRAYg,Twenty Grammes Cafe,cafe,verified,,4.2+B19D1D19:F20,1250,5,0,,"753 N Bridge Rd, Singapore 198721",1.3032958,103.8592717,http://www.twentygrammes.com/,9447 2020
ChIJH8LySQkZ2jERFAGAVveJaA0,"Little Farms Bistro, Katong Point (Restaurant)",cafe,verified,,4.6,1175,5,0,,"451 Joo Chiat Rd, #01-04, Singapore 427664",1.3069216,103.9045661,https://littlefarmscafe.com/pages/little-farms-katong-point-bistro,3163 7958
ChIJTRAkJcMb2jERn2_5B9Y0kRc,Bedrock Origin - Steakhouse @ Sentosa,cafe,verified,,4.7,1162,5,0,,"Oasia Resort Sentosa Hotel, 23 Bch Vw Rd, #01-02 Palawan Ridge, Singapore 098679",1.2531961,103.8194919,http://www.bedrock.com.sg/,6818 3333
ChIJvxf3xdEW2jERsTZEutKUH8k,Thus Coffee,cafe,verified,,4.5,1141,5,0,,"4 Jln Kuras, Singapore 577723",1.372699,103.8295148,http://www.thuscoffee.com/,9363 6380
ChIJ7SFiPucZ2jERvpZCd32Eeyo,Two Men Bagel House Novena,cafe,verified,,4.4,1136,5,0,,"103 Irrawaddy Rd, #01-04 Royal Square, Singapore 329566",1.3206909999999998,103.84311299999999,http://www.twomenbagels.com/,6304 3080
ChIJEypzCyoP2jER5psTW5TR-AM,Tenplus,cafe,verified,,4.6,1130,5,0,,"65 Sungei Tengah Rd, Singapore 699000",1.3838021,103.7266774,http://www.tenplus.sg/,8656 8685
ChIJy-OrtEEX2jER3ldP20jfM4U,THE CARPENTERS BAR,cafe,verified,,4.5,1121,5,0,,"28 Woodlands Sector 2, Inside Woodlands Connection Building, Singapore 737686",1.4612794,103.808044,http://www.thecarpentersbar.com.sg/,9650 2110
ChIJe0TX9c4Z2jERbTuKH1LA9Wo,Common Man Coffee Roasters - Joo Chiat Road,cafe,verified,,4.3,1115,5,0,,"185 Joo Chiat Rd, Singapore 427456",1.3119779999999999,103.9006426,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_joochiat,6877 4863
ChIJCaXKGjAR2jERV2b3bf4hj6Q,FlagWhite,cafe,verified,,4.5,1095,5,0,,"106 Jln Jurong Kechil, Singapore 598604",1.3408725,103.77243779999999,https://www.flagwhitecafe.com/,9894 9882
ChIJV6HD-Eo92jERjhfY7NEDrOM,percolate. (Nankin Row),cafe,verified,,4.5,1082,5,0,,"3 Pickering St, #01-23 Nankin Row, Singapore 048660",1.2840924999999999,103.8479945,http://percolate.sg/,8259 0316
ChIJzeQ8gw0Z2jERhGLaINksUXI,Common Man Coffee Roasters - Stanley Street,cafe,verified,,4.3,1067,5,0,,"11, 12 Stanley St, Singapore 068730",1.2802902,103.84796949999999,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_stanley,6877 4855
ChIJyY1br8UZ2jERW0OpG40NfcI,Enchanted Cafe Rangoon Road,cafe,verified,,4.2,1045,5,0,,"88 Rangoon Rd, #01-04, Singapore 218374",1.3142981999999999,103.8542027,https://www.enchantedcafe.co/,8846 8000
ChIJM8FdohIb2jERCH_Cya1rIfc,Warm Up Cafe @ The Star Vista,cafe,verified,,4.3,1044,5,0,,"1 Vista Exchange Grn, #02-10/11 The Star Vista, Singapore 138617",1.3069738,103.7884766,,8028 7323
ChIJKQ6mHt8Z2jERGBf04ZfDJYQ,Botany Robertson Quay,cafe,verified,,4.1,1016,5,0,,"86 Robertson Quay, #01-03 Next to M Social Hotel, Singapore 238245",1.2901029,103.83720179999999,http://www.botany.com.sg/,6951 4861
ChIJaRSy-lE92jEROkCNQIxNdvA,FLOCK CAFE,cafe,verified,,4.1,988,5,0,,"01-25 Tiong Bahru Estate, 78 Moh Guan Terrace, #01-25 Block 78, Singapore 162078",1.2835798,103.8302241,http://flockcafe.com.sg/,6536 3938
ChIJ01fgzLUe2jERxlhvImcbZ7g,Quayside Isle,cafe,verified,,4.4,958,5,0,,"31 Ocean Way, Singapore 098375",1.2476808,103.8420723,http://www.quaysideisle.com/,6887 3502
ChIJR3_D_cwb2jERWM17cHc527o,Carrara,cafe,verified,,4.6,939,5,0,,"2 Jalan Bukit Merah, #01-5148, Singapore 150002",1.286622,103.8069906,https://www.carraracafesg.com/,
ChIJ8QF6bwYY2jER37q17O5biXg,Simplicité by Fresh Fruits Lab,cafe,verified,,4.4,924,5,0,,"351 Changi Rd, Singapore 419818",1.3185806,103.9095639,http://www.ffl.com.sg/,6677 6741
ChIJMalz_5sZ2jER4nzAL2eHy1A,Warm Up Cafe @Mackenzie Road,cafe,verified,,4.5,913,5,0,,"110 Mackenzie Rd, Singapore 228708",1.3064825,103.8472854,https://warmupcafemackenzieroad.shop/,8723 2332
ChIJYfjZ5wIQ2jER-5CKxpDbgEI,Japanese Garden,park,verified,,4.4,845,5,0,,"60 Yuan Ching Rd, Singapore 619672",1.3356251,103.7311955,https://www.nparks.gov.sg/contact-us,
ChIJp167A6UP2jERUrVmCHG99mg,The Potter's Garden,park,verified,,4.1,417,5,0,,"Cleantech Loop, Singapore",1.3523233,103.6931591,,
ChIJWQLwKP0P2jER-AOMrDbkIW8,Jurong Lake Gardens,park,verified,,4.6,6318,5,0,,"Yuan Ching Rd, Singapore",1.3348491999999998,103.72645569999999,https://www.nparks.gov.sg/juronglakegardens,
ChIJLYzHTZ4R2jERAw7BgUHSoig,Zhenghua Nature Park,park,verified,,4.4,387,5,0,,"466 Segar Rd, Singapore 670466",1.3849038999999999,103.77431109999999,,
ChIJpe5vTGYV2jEReK-nqDGW0JI,Hampstead Wetlands Park,park,verified,,4.3,371,5,0,,"1 Baker St, Singapore 799977",1.4094026,103.86930389999999,https://www.nparks.gov.sg/contact-us,
ChIJO8_M5OEb2jERI5Q-BqYWOgE,Marang Trail,park,verified,,4.4,182,5,0,,"45 Marang Rd, Singapore 099280",1.2666849,103.82117149999999,http://www.nparks.gov.sg/,1800 471 7300
ChIJTwScFoA92jERd1s8ygPuNO4,Bistro At The Park,park,verified,,4.3,171,5,0,,"96 Pasir Ris Central, Singapore 519638",1.372715,103.9519128,,9062 3686
ChIJ6UJjigYZ2jERIYv7ksgLyaA,Marina Bay Sands Garden Park,park,verified,,4.7,161,5,0,,"Marina Bay Sands, Bayfront Avenue, Singapore",1.285332,103.859358,https://www.marinabaysands.com/,6688 8868
ChIJp_EOScIW2jEROzizxCwnfQk,Kebun Baru Birdsinging Club,park,verified,,4.3,161,5,0,,"Block 159 Ang Mo Kio Ave 5, Singapore 560159",1.3739636,103.8401459,https://www.facebook.com/Kebun-Baru-Birdsinging-Club-308844049890/,8182 2943
ChIJI4QYQEsZ2jERq8jceszoUh8,ARFC East Coast Park,park,verified,,4.3,150,5,0,,"920 ECP, #01-28 Parkland Green, Singapore 449875",1.2984642,103.9057691,https://www.instagram.com/arfcsg/,8827 7490
ChIJZRpE8gMa2jERjLw95NfCaig,Swan Lake,park,verified,,4.7,101,5,0,,"Tanglin, Singapore",1.3075706999999999,103.8161207,https://www.nparks.gov.sg/sbg/our-gardens/tanglin-entrance/swan-lake,
ChIJ7xlFdKwT2jERXrseJIzS6tI,Citrus By The Pool,cafe,verified,,4.9,24975,5,0,,"3 Woodlands Street 13, Woodlands Swimming Complex, Singapore 738600",1.4344838,103.77948479999999,http://www.citrusbythepool.com/,6366 6581
ChIJ83SVew0Z2jERsfl0iOB4Pco,My Awesome Cafe,cafe,verified,,4.7,7335,5,0,,"202 Telok Ayer St, Singapore 068639",1.2801094000000002,103.8472056,http://www.myawesomecafe.com/,8798 1783
ChIJc4rrRyMa2jERC31T5xHBk0o,PS.Cafe Harding Road,cafe,verified,,4.4,5769,5,0,,"28B Harding Rd, Singapore 249549",1.3047585,103.8110071,http://www.pscafe.com/pscafe-at-harding-road/?utm_source=google&utm_medium=organic&utm_campaign=gmb,6708 9288
ChIJJemS1tIV2jERDIQYdg9cohs,Wheeler's Estate,cafe,verified,,4.1,3951,5,0,,"2 Park Ln, Singapore 798386",1.4093057,103.86805869999999,http://wheelersestate.com/,9735 7332
ChIJcxlLrHAZ2jERm05zyojvrQU,MERCI MARCEL TIONG BAHRU,cafe,verified,,4.7,3610,5,0,,"56 Eng Hoon St, #01-68, Singapore 160056",1.2844364000000001,103.8336932,http://mercimarcelgroup.com/,6513 9145
ChIJubOCU5Yb2jERxJK090o7Po4,The Dempsey Project,cafe,verified,,4.5,3555,5,0,,"Block 9 Dempsey Rd, #01-12, Singapore 247697",1.3037485,103.80997239999999,https://thedempseyproject.com/,6475 2005
ChIJ7aoYFPg92jER2jM2zMAKjrY,Whisk & Paddle,cafe,verified,,4.1,3490,5,0,,"10 Tebing Ln, Singapore 828836",1.3931753999999998,103.9172983,http://www.whiskandpaddle.com.sg/,6242 4617
ChIJ4aswsUUj2jERGGfTPlHZjys,PS.Cafe East Coast Park,cafe,verified,,4.3,3382,5,0,,"1110 ECP, Singapore 449880",1.3041648,103.9243163,https://www.pscafe.com/pscafe-east-coast-park/?utm_source=google&utm_medium=organic&utm_campaign=gmb,6708 9288
ChIJ--NsrnAZ2jER-Ry6WJB26Uo,Tiong Bahru Bakery,cafe,verified,,4.3,3235,5,0,,"56 Eng Hoon St, #01-70, Singapore 160056",1.2844540000000002,103.83365309999999,http://www.tiongbahrubakery.com/,6220 3430
ChIJ_xfz16Ib2jERwahhZCQySeY,Legendary Classics by Legendary Hong Kong,cafe,verified,,4.6,3145,5,0,,"10A Rochester Park, Rochester Dr, Singapore 139258",1.3065846,103.7871804,https://inline.app/booking/-N5Y84DjtPch9cU5t-oo:inline-live-2/-N5Y84_CKUgVXEUULhxc,9665 2119
ChIJK87QRl8b2jER4w0oyVfOi7A,Burnt Cones Gelato (Sunset Way),cafe,verified,,4.7,3092,5,0,,"105 Clementi Street 12, #01-02, Singapore 120105",1.3223786,103.77015329999999,http://www.burntcones.com/,9711 1097
ChIJp9nArsUZ2jERhPjbbk1t4Mg,Brunches Cafe,cafe,verified,,4.7,3033,5,0,,"96 Rangoon Rd, Singapore 218381",1.3146643999999998,103.8540603,http://brunches.sg/,8685 8488
ChIJT3fdLZwZ2jERJx-QGgPAoac,Common Man Coffee Roasters - Martin Road,cafe,verified,,4.4,3016,5,0,,"22 Martin Rd, #01-00, Singapore 239058",1.2918600999999998,103.8384226,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_martin_road,6836 4695
ChIJNzPuIxsX2jERCubjluZTnUk,Canopy Jurong Lake Gardens,cafe,verified,,4.1,2954,5,0,,"70 Yuan Ching Rd, #01-02, Singapore 619675",1.3381889999999999,103.7279994,http://www.canopygardendining.com/,6556 1533
ChIJ04fGxckj2jERlkiNn_xBbbM,Fico,cafe,verified,,4.5,2911,5,0,,"1300 East Coast Parkway, East Coast Park Area F, Singapore 468964",1.3104434999999999,103.94609229999999,https://www.ficomasseria.com/,8121 7208
ChIJDVvGO8kZ2jERoThpnZ1p97s,Chye Seng Huat Hardware,cafe,verified,,4.3,2795,5,0,,"150 Tyrwhitt Rd, Singapore 207563",1.3116043,103.8603144,http://www.cshhcoffee.com/,6299 4321
ChIJ9Tid70cX2jER25wO8UWHTyk,BYD Zhongshan Park 1826,cafe,verified,,4.7,2757,5,0,,"1 Jln Rajah, #01-02 & 03, Singapore 329133",1.3274816999999999,103.847223,https://byd.1826.sg/restaurant/zhongshan-park,8031 5136
ChIJIx9JFzkb2jERveKPno-5iNo,Chimichanga Holland Village,cafe,verified,,4.6,2738,5,0,,"3 Lor Liput, #01-02/03 Holland Piazza, Singapore 277725",1.310808,103.79520409999999,https://www.chimichanga.sg/,6974 7186
ChIJl0gztCwU2jEREJMD-bby0iI,YOUNGS Restaurant & Bar,cafe,verified,,4.2,2551,5,0,,"3 Hyde Park Gate, Seletar Aerospace Park, Singapore 799531",1.4070942,103.8675995,https://www.youngs.com.sg/,8818 3348
ChIJRZsLfzs82jERdIDS29tBjQI,The Coastal Settlement,cafe,verified,,4.2,2505,5,0,,"200 Netheravon Rd, Singapore 508529",1.3889898999999999,103.97780949999999,http://www.thecoastalsettlement.com/,6475 0200
ChIJV1FWhrQX2jERW2niVztAIj8,Lola's Cafe,cafe,verified,,4.4,2429,5,0,,"5 Simon Rd, Singapore 545893",1.3616352,103.8859561,http://lolascafe.com.sg/,6284 0349
ChIJO2p_TiIa2jERYTSzmsYImjw,Open Farm Community,cafe,verified,,4.2,2210,5,0,,"130E Minden Rd, Singapore 248819",1.3058298,103.8155908,http://www.openfarmcommunity.com/,6471 0306
ChIJiU9mL2AZ2jER07ZospknPBk,Old Habits Cafe,cafe,verified,,4.7,2203,5,0,,"2 Telok Blangah Way, Mt Faber, #01-04 Next to the Swimming Pool, SAFRA, Singapore 098803",1.2771481,103.8175278,https://shop.ichefpos.com/store/m6TD6LsV/ordering,8864 3343
ChIJKXkHO4sX2jERhWTgW68Gs44,Knots Cafe & Living (Paya Lebar),cafe,verified,,4.2,2130,5,0,,"160 Paya Lebar Rd, #01-07 Orion@Paya Lebar, Singapore 409022",1.3293136,103.8901738,https://knotscafeandliving.com/,6817 0383
ChIJmw790WoX2jERJjjK6P2R8ds,Lazy Lizard - The Promenade,cafe,verified,,4.7,2123,5,0,,"183 Jln Pelikat, #01-20 The Promenade @ Pelikat, Singapore 537643",1.3550197000000002,103.8873991,https://lazylizard.com.sg/,6243 6826
ChIJl6N0kIgQ2jERi2bx8pudhfU,EagleWings Loft,cafe,verified,,4.7,2081,5,0,,"9 King Albert Prk, #01-33/34/56/57 KAP Residences Mall, Singapore 598332",1.3370925999999999,103.7794196,https://eaglewingsloft.com.sg/,6264 7787
ChIJgVXFIZsZ2jERj9eAUU6fa8g,Five Oars Coffee Roasters,cafe,verified,,4.2,2024,5,0,,"6 Upper E Coast Rd, Singapore 455200",1.3123615,103.92552429999999,http://focr.sg/,8784 2686
ChIJLwPRPhc82jER5sczsIGDn4s,Little Island Brewing Co @ Changi Village,cafe,verified,,4.4,1963,5,0,,"6 Changi Village Rd, #01-01/02, Singapore 509907",1.3899597,103.9886075,http://www.libc.co/,6543 9100
ChIJ_W4jlTUX2jERTsCj3jMn0tM,Lazy Lizard Flora Vista,cafe,verified,,4.7,1589,5,0,,"7 Ang Mo Kio Street 66 #01-09 & #01-12, Flora Vista, Singapore 567708",1.3916463000000001,103.850521,https://lazylizard.com.sg/,6363 9789
ChIJkwE2YIoZ2jER4hA3bvwi1Cs,Nassim Hill Bakery Bistro Bar,cafe,verified,,4.2,1526,5,0,,"56 Tanglin Rd, #01-03, Singapore 247964",1.3056534,103.8231134,http://www.nassimhill.com.sg/,9099 6405
ChIJ9-LvLMc92jEROE9atx0KsEM,georges @ The Cove,cafe,verified,,4.2,1462,5,0,,"133 Pasir Ris Rd, Singapore 519149",1.3849957,103.94483849999999,http://georges.com.sg/,6585 0535
ChIJwSA3Jkoa2jERuxc4pjh3_Ug,Colbar,cafe,verified,,4.1,1349,5,0,,"9A Whitchurch Rd, Singapore 138839",1.2938071,103.7964379,https://m.facebook.com/pages/ColBar/179635178727085,6779 4859
ChIJ_TyD6vc82jERTi4z_YRalVg,The Bark Cafe,cafe,verified,,4.1,1300,5,0,,"1000 Upper Changi Rd N, Singapore 507707",1.3622362,103.97382619999999,,8281 2125
ChIJYcdEEWg92jERUBqf552zQxQ,Hub & Spoke Cafe,cafe,verified,,4.1,1107,5,0,,"60 Airport Boulevard #01-T2S-02, Singapore Changi Airport, Singapore 819643",1.3510252999999999,103.9875069,http://hubandspoke.oddle.me/,9894 2859
ChIJA5Y36CsV2jER5zQl69wmBkc,NOSH @ Sembawang,cafe,verified,,4.7,1079,5,0,,"8 Jln Legundi, #01-13 Victory 8, Singapore 759274",1.44173,103.8236251,https://linktr.ee/noshbistro?utm_source=linktree_admin_share,8924 6058
ChIJnWSfmy8R2jER6liptoRmWTc,Whisk & Paddle (Bt Gombak Park),cafe,verified,,4.3,957,5,0,,"816 Bukit Batok West Ave. 5, #01-01, Singapore 659089",1.3673836,103.75106389999999,http://whiskandpaddle.com.sg/,6550 2330
ChIJfYtFcq4i2jERVe8R8VhEmrg,Baker & Cook - Swan Lake,cafe,verified,,4.3,937,5,0,,"1 Swan Lake Ave, Opera Estate, Singapore 455700",1.3209168999999998,103.92428819999999,https://www.bakerandcook.com/locations,8857 4275
ChIJx0dfzAsZ2jERTBmlVt5elE4,Cafe Melba at Mediapolis,cafe,verified,,4,916,5,0,,"1 Stars Ave, #03-01 Mediacorp Campus, Singapore 138507",1.295968,103.7925581,http://cafemelba.com.sg/,6352 2721
ChIJ-wfW4X8N2jERqOY0SxJvaaw,Bistro by Gardenasia,cafe,verified,,4,779,5,0,,"240 Neo Tiew Cres, Singapore 718898",1.4407938999999998,103.7287877,https://gardenasia.com/,6898 9111
ChIJRXPeW4EZ2jERKDsNsob_hMA,"Little Farms Cafe, Valley Point",cafe,verified,,4.4,703,5,0,,"491 River Valley Rd, #01-25, Singapore 248371",1.2928754999999998,103.82701499999999,https://littlefarmscafe.com/pages/little-farms-cafe-bistro-valley-point,3165 0149
ChIJ3c0dWFA92jER4S5AblPShQ4,Daniele's Pizza @ Plaza 8,cafe,verified,,4.8,688,5,0,,"1 Changi Business Park Crescent, #01-19, Plaza 8, Podium, C, Singapore 486025",1.3335683,103.9652359,https://www.danielespizza.com/,6974 6030
ChIJcXPxPAAb2jERncmNWc0znBk,OLLA Specialty Coffee (Clementi),cafe,verified,,4.5,662,5,0,,"381 Clementi Ave 5, #01-402, Singapore 120381",1.3184901,103.7683891,http://www.ollacoffee.com/,
ChIJZ3NMXhcZ2jER9Y-Q_4EL1Oc,Five Oars Coffee Roasters Heritage,cafe,verified,,4.2,608,5,0,,"43 Tg Pagar Rd, #01-01, Singapore 088464",1.2789557,103.8440049,http://www.focr.sg/,9666 0951
ChIJMZjFQmsa2jERiWTTpzE9Ui8,Baker & Cook - Chip Bee Gardens,cafe,verified,,4,608,5,0,,"44 Jln Merah Saga, #01-56 Chip Bee Gardens, Singapore 278116",1.3116993,103.79676740000001,http://www.bakerandcook.com/,8824 3652
ChIJS2ZNi6Mi2jERgi7_L2-78SM,Malthouse,cafe,verified,,4.4,575,5,0,,"685 E Coast Rd, Singapore 459054",1.3118109,103.92165879999999,http://www.malthouse.sg/,6636 4436
ChIJAf2HfLQX2jERCthR562o4XU,Folk Yard,cafe,verified,,4.4,565,5,0,,"51 Upper Serangoon Rd, #01-59 Poiz Centre, Singapore 347697",1.3314735,103.86865639999999,,
ChIJvXuub68Z2jERUwbYTOE7-4Q,ToMo Cafe (Joo Chiat),cafe,verified,,4.5,546,5,0,,"189 Joo Chiat Rd, Singapore 427460",1.3118862,103.90074279999999,https://tomocafe.sg/,8944 8110
ChIJnQWLLLQX2jERjOiDihirhwA,ToMo Cafe (Thomson),cafe,verified,,4.4,523,5,0,,"185 Upper Thomson Rd, Singapore 574333",1.3514613,103.8353075,http://tomocafe.sg/,8957 3409
ChIJf-uB_loZ2jERBWzCOfCYp6A,Supernova,cafe,verified,,4.2,518,5,0,,"266 Tanjong Katong Rd, Singapore 437053",1.3059448999999999,103.8958662,https://supernovaforeva.com.sg/,6518 9600
ChIJGz4Xt4YP2jERzy-s-b09mJ0,Georges @ Wild West,cafe,verified,,4.5,465,5,0,,"24 Jln Lekar, Singapore 699964",1.3774180999999999,103.72378309999999,https://www.georges.com.sg/,8727 2163
ChIJWzC7c64i2jER8tEqX0tpB74,Plank Sourdough Pizza - Swan Lake,cafe,verified,,4.3,457,5,0,,"1 Swan Lake Ave, Singapore 455700",1.3208753,103.9242258,https://www.bakerandcook.com/planksourdoughpizza,8857 4275
ChIJwQyZ1p4Q2jER9f_JXtK3Pz4,Lazy Lizard Sixth Avenue,cafe,verified,,4.4,450,5,0,,"2 Sixth Ave, Singapore 276470",1.3312023,103.7951531,https://lazylizard.com.sg/,6468 6289
ChIJv-E7qyUR2jERayzYYA22XYo,Baker & Cook - Eng Kong Park,cafe,verified,,4.2,356,5,0,,"21 Eng Kong Ter, Singapore 598993",1.3364201999999998,103.7681078,http://www.bakerandcook.com/,8805 2840
ChIJtQzPwsY92jER1He2P4BPUNI,Ohana Beach House(Pasir Ris),cafe,verified,,4.3,355,5,0,,"159W Jln. Loyang Besar, Singapore 507020",1.3809612,103.9615431,https://www.adventurepaddlers.com.sg/ohana-beach-house/,9737 7944
ChIJ0QX_Brki2jER-pZKNdqk_a8,East Coast Park,park,verified,,4.6,31556,5,0,,Singapore,1.3007841999999998,103.9121866,https://www.nparks.gov.sg/visit/parks/park-detail/east-coast-park,
ChIJVSYjJKIZ2jERpRFinATD52s,Fort Canning Park,park,verified,,4.6,11489,5,0,,Singapore,1.2943875999999999,103.8458033,https://www.nparks.gov.sg/visit/parks/park-detail/fort-canning-park,1800 471 7300
ChIJjyjjwCAX2jERxYHvTxAw4X0,Bishan-Ang Mo Kio Park,park,verified,,4.5,8878,5,0,,"1384 Ang Mo Kio Ave 1, Singapore",1.3634088,103.8435614,https://www.nparks.gov.sg/contact-us,
ChIJUzbaYws82jERXHKMRlUKIug,Changi Beach Park,park,verified,,4.5,7693,5,0,,"Nicoll Dr, Singapore 498991",1.3912863,103.99054640000001,,1800 471 7300
ChIJQ8uk4vwa2jERqMrT6OFBMuw,West Coast Park,park,verified,,4.4,6930,5,0,,"W Coast Ferry Rd, Singapore 126978",1.2913603,103.7666534,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/west-coast-park,1800 471 7300
ChIJNTlhccg92jERBftThrByZK0,Pasir Ris Town Park,park,verified,,4.4,6336,5,0,,"Along, Pasir Ris Central, Opposite MRT Station, Singapore 519639",1.3720588,103.95268000000002,,1800 471 7300
ChIJJ9TgVLwU2jERIYaBgBL-vn0,Sembawang Park,park,verified,,4.4,5829,5,0,,"Sembawang Rd, Singapore",1.4616658999999999,103.8368876,https://www.nparks.gov.sg/contact-us,1800 471 7300
ChIJUx8eOEE92jERmp8crTVcq-8,Cosford Container Park,park,verified,,4.8,5376,5,0,,"30 Cosford Rd, Singapore 499550",1.3652545,103.98123179999999,https://cosfordcontainerpark.com/,8032 5336
ChIJNRelbgMT2jERD6Ak-zoK23U,Admiralty Park,park,verified,,4.5,4041,5,0,,"31 Riverside Rd, Singapore 730000",1.4465534999999998,103.78065649999999,https://www.nparks.gov.sg/visit/parks/park-detail/admiralty-park,1800 471 7300
ChIJi090zPwS2jERiJCqFWoP8Z4,Woodlands Waterfront Park,park,verified,,4.5,3902,5,0,,"Admiralty Rd W, Singapore 759956",1.4530529,103.78048009999999,https://www.nparks.gov.sg/contact-us,1800 471 7300
ChIJw62n3Vo92jERl8c1cg9hXzE,Bedok Reservoir Park,park,verified,,4.5,3858,5,0,,"760 Bedok Reservoir Rd, Singapore 479245",1.3391412999999999,103.922706,https://www.nparks.gov.sg/contact-us,1800 471 7300
ChIJO1VVxd8b2jERTvL6uurcNWY,Southern Ridges,park,verified,,4.6,3391,5,0,,Singapore,1.2790199,103.8094952,,1800 471 7300
ChIJC_hOgcgb2jERfF9HNB10xfI,HortPark,park,verified,,4.5,3252,5,0,,"33 Hyderabad Rd, Singapore 119578",1.2791306999999998,103.7998185,https://www.nparks.gov.sg/contact-us,
